PRODUCT REF;EAN13 CODE;PURCHASE PRICE;AVAILABLE STOCK;PRODUCT DESCRIPTION;PICTURES;BRAND;MOTHER REF;PRODUCT IN;RETAIL PRICE
FRWR-TS-CIR-BK-XL;3701118809277;16.67;0;FR - CIRCLE LOGO TSHIRT XL Black;https://www.universkate.com/1332-large_default/fr-circle-logo-tshirt.jpg;FR SKATES;FRWR-TS-CIR;;30.006
FRSHD-4W-TR;3701118806528;2.778;80;FR - SKATE HOLDER - TRANSPARENT - x1 Clear;https://www.universkate.com/1315-large_default/fr-skate-holder-transparent-x1.jpg;FR SKATES;FRSHD-4W-TR-MR;;5.0004
FRDST-FR-BK-S;3701118804272;6.945;80;FR - FR DOUBLE STRAP (New version) S Black;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-RD-S;3701118804319;6.945;0;FR - FR DOUBLE STRAP (New version) S Red;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-WH-S;3701118804357;6.945;20;FR - FR DOUBLE STRAP (New version) S White;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-BK-M;3701118804265;6.945;80;FR - FR DOUBLE STRAP (New version) M Black;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-RD-M;3701118804302;6.945;0;FR - FR DOUBLE STRAP (New version) M Red;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-WH-M;3701118804340;6.945;33;FR - FR DOUBLE STRAP (New version) M White;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-BK-L;3701118804258;6.945;80;FR - FR DOUBLE STRAP (New version) L Black;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-RD-L;3701118804296;6.945;0;FR - FR DOUBLE STRAP (New version) L Red;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-WH-L;3701118804333;6.945;37;FR - FR DOUBLE STRAP (New version) L White;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-BK-XL;3701118804289;6.945;80;FR - FR DOUBLE STRAP (New version) XL Black;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-RD-XL;3701118804326;6.945;0;FR - FR DOUBLE STRAP (New version) XL Red;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRDST-FR-WH-XL;3701118804364;6.945;18;FR - FR DOUBLE STRAP (New version) XL White;https://www.universkate.com/2132-large_default/fr-fr-double-strap-new-version.jpg;FR SKATES;FRDST-FR;PRE ORDER;12.501
FRABR-SP-BK;3701118809635;2.223;4;FR - ABRASIVE PAD SPIN - BLACK Black;https://www.universkate.com/1340-large_default/fr-abrasive-pad-spin-black.jpg;FR SKATES;FRABR-SP-BK-MER;;4.0014
FRSPA-ALULX-1000;3701118801868;0.556;80;FR - ALUMINIUM SPACER - x1 10.00mm;https://www.universkate.com/1339-large_default/fr-aluminium-spacer-x1.jpg;FR SKATES;FRSPA-ALULX;;1.0008
FRSPA-ALULX-1010;3701118801875;0.556;80;FR - ALUMINIUM SPACER - x1 10.10mm;https://www.universkate.com/1339-large_default/fr-aluminium-spacer-x1.jpg;FR SKATES;FRSPA-ALULX;;1.0008
FRSPA-ALULX-1017;3701118878112;0.556;80;FR - ALUMINIUM SPACER - x1 10.17mm;https://www.universkate.com/1339-large_default/fr-aluminium-spacer-x1.jpg;FR SKATES;FRSPA-ALULX;;1.0008
FRSPA-ALULX-1025;3701118800014;0.556;80;FR - ALUMINIUM SPACER - x1 10.25mm;https://www.universkate.com/1339-large_default/fr-aluminium-spacer-x1.jpg;FR SKATES;FRSPA-ALULX;;1.0008
FRSPA-ALULX-1027;3701118801400;0.556;0;FR - ALUMINIUM SPACER - x1 10.27mm;https://www.universkate.com/1339-large_default/fr-aluminium-spacer-x1.jpg;FR SKATES;FRSPA-ALULX;;1.0008
21SSK-TRX-PRO-BK-45;3701118807983;388.889;0;SEBA - TRIX PRO - BLACK Black 45;https://www.universkate.com/995-large_default/seba-trix-pro-black.jpg;SEBA;21SSK-TRX-PRO-BK;;700.0002
BUK-LAD-100;4891844773214;0.556;0;LADDER STRAP 100mm;https://www.universkate.com/29-large_default/ladder-strap.jpg;SEBA;BUK-LAD;;1.0008
FRAXL-4D-PK;3701118871229;0.556;0;FR - AXLE FOR 3D/4D FRAMES - ALUMINUM x1 Pink;https://www.universkate.com/86-large_default/fr-axle-for-3d-4d-frames-aluminum-x1.jpg;FR SKATES;FRAXL-4D;;1.0008
FRCUF-BUTF-BK;3701118801813;0.556;48;FR - CUFF BUTTON FEMALE ONLY x1 BLACK Black;https://www.universkate.com/1734-large_default/fr-cuff-button-female-only-x1-black.jpg;FR SKATES;FRCUF-BUTF-BK;;1.0008
FRCUF-PLA-SL-BK-S;3701118805828;11.112;8;FR - SL PLASTIC CUFF S - 34-37;https://www.universkate.com/1657-large_default/fr-sl-plastic-cuff.jpg;FR SKATES;FRCUF-PLA-SL-BK;;20.0016
FRCUF-PLA-SL-BK-M;3701118805811;11.112;13;FR - SL PLASTIC CUFF M - 38-42;https://www.universkate.com/1657-large_default/fr-sl-plastic-cuff.jpg;FR SKATES;FRCUF-PLA-SL-BK;;20.0016
FRCUF-PLA-SL-BK-L;3701118805804;11.112;6;FR - SL PLASTIC CUFF L  - 43-47;https://www.universkate.com/1657-large_default/fr-sl-plastic-cuff.jpg;FR SKATES;FRCUF-PLA-SL-BK;;20.0016
FRFM-AXS-192-BK-SV;3701118895126;22.223;5;FR - AXS FRAMES ROCKER - BLACK - SILVER 192mm;https://www.universkate.com/1712-large_default/fr-axs-frames-rocker-black-silver.jpg;FR SKATES;FRFM-AXS-BK-SV;;40.0014
FRFM-AXS-210-BK-SV;3701118895119;22.223;2;FR - AXS FRAMES ROCKER - BLACK - SILVER 210mm;https://www.universkate.com/1712-large_default/fr-axs-frames-rocker-black-silver.jpg;FR SKATES;FRFM-AXS-BK-SV;;40.0014
FRFM-AXS-216-BK-SV;3701118895102;22.223;4;FR - AXS FRAMES ROCKER - BLACK - SILVER 216mm;https://www.universkate.com/1712-large_default/fr-axs-frames-rocker-black-silver.jpg;FR SKATES;FRFM-AXS-BK-SV;;40.0014
FRFM-ILBLD-SPA;3701118878501;1;80;FR - MAGNET SPACERS FOR INLINE ICE BLADES x1 White;https://www.universkate.com/2140-large_default/fr-magnet-spacers-for-inline-ice-blades-x1.jpg;FR SKATES;FRFM-ILBLD-S;;1.8
FRLIN-FR-AP-34;3701118809673;27.778;0;FR - FR LINERS - AP 34;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-35;3701118809680;27.778;0;FR - FR LINERS - AP 35;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-36;3701118809697;27.778;0;FR - FR LINERS - AP 36;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-37;3701118809703;27.778;0;FR - FR LINERS - AP 37;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-38;3701118809710;27.778;2;FR - FR LINERS - AP 38;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-39;3701118809727;27.778;1;FR - FR LINERS - AP 39;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-40;3701118809734;27.778;8;FR - FR LINERS - AP 40;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-41;3701118809741;27.778;0;FR - FR LINERS - AP 41;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-42;3701118809758;27.778;2;FR - FR LINERS - AP 42;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-43;3701118809765;27.778;0;FR - FR LINERS - AP 43;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-44;3701118809772;27.778;1;FR - FR LINERS - AP 44;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-45;3701118809789;27.778;0;FR - FR LINERS - AP 45;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-46;3701118809796;27.778;0;FR - FR LINERS - AP 46;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRLIN-FR-AP-47;3701118809802;27.778;0;FR - FR LINERS - AP 47;https://www.universkate.com/1704-large_default/fr-fr-liners-ap.jpg;FR SKATES;FRLIN-FR-AP;;50.0004
FRSTRP-LADPLA240;3701118809345;1.112;80;FR - TOP LADDER STRAP FOR SL PLASTIC CUFF 240mm;https://www.universkate.com/1737-large_default/fr-top-ladder-strap-for-sl-plastic-cuff.jpg;FR SKATES;FRSTRP-LADPLA;;2.0016
FRWL-STAP62-BK;3701118804623;16.667;27;FR - STREET WHEELS - ANTONY POTTIER - 62mm/88A - BLACK - x4 Black 62mm;https://www.universkate.com/1658-large_default/fr-street-wheels-antony-pottier-62mm88a-black-x4.jpg;FR SKATES;FRWL-STAP62-BK-MER;;30.0006
FRWL-USP125-88-BK-BK;3701118804630;25.002;1;FR - URBAN SPEED WHEELS 125mm/88A - PACK OF 3 Black 125mm;https://www.universkate.com/1659-large_default/fr-urban-speed-wheels-125mm88a-pack-of-3.jpg;FR SKATES;FRWL-USP125-88-MER;;45.0036
FRWL-USP125-88-WH-BK;3701118804647;25.002;58;FR - URBAN SPEED WHEELS 125mm/88A - PACK OF 3 White 125mm;https://www.universkate.com/1659-large_default/fr-urban-speed-wheels-125mm88a-pack-of-3.jpg;FR SKATES;FRWL-USP125-88-MER;;45.0036
INT-KH-KAR-BK;3701118802513;2.778;0;INTUITION - KARABINER KEY HOLDER - BLACK Black;https://www.universkate.com/1660-large_default/intuition-karabiner-key-holder-black.jpg;INTUITION;INT-KH-KAR-BK-MER;;5.0004
LUWL-PAK2;3701118812239;13.334;31;LUMINOUS SCOOTER PACK - 2x125mm/85A GLOW + 4xMW7 TWINCAM White Glow;https://www.universkate.com/1528-large_default/luminous-scooter-pack-2x125mm85a-glow-4xmw7-twincam.jpg;LUMINOUS;LUWL-PAK2;;24.0012
SBKP-JUN-WH;3701118801318;0.556;9;JUNIOR STRAP BUCKLE PAD WHITE X4 White;https://www.universkate.com/1662-large_default/junior-strap-buckle-pad-white-x4.jpg;SEBA;SBKP-JUN-WH-MER;;1.0008
SCRW-CUF-FEMALE;3701118850781;0.278;49;FEMALE CUFF SCREW x1 White;https://www.universkate.com/1739-large_default/female-cuff-screw-x1.jpg;SEBA;SCRW-CUF-FEMALE-MER;;0.5004
SCRW-FRM-CJ-SV;3701118809826;1.112;0;FRAME MOUNTING SCREW FOR CJ Silver Black;https://www.universkate.com/1741-large_default/frame-mounting-screw-for-cj-silver.jpg;SEBA;SCRW-FRM-CJ-SV;;2.0016
SON-TS-BRG-BK-S;0756395901117;22.223;1;SONIC - TSHIRT- Bearing Breakout - BLACK Black S;https://www.universkate.com/1348-large_default/sonic-tshirt-bearing-breakout-black.jpg;SONIC;SON-TS-BRG-BK-MER;;
SON-TS-BRG-BK-M;0756395901124;22.223;1;SONIC - TSHIRT- Bearing Breakout - BLACK Black M;https://www.universkate.com/1348-large_default/sonic-tshirt-bearing-breakout-black.jpg;SONIC;SON-TS-BRG-BK-MER;;
SON-TS-BRG-BK-L;0756395901131;22.223;2;SONIC - TSHIRT- Bearing Breakout - BLACK Black L;https://www.universkate.com/1348-large_default/sonic-tshirt-bearing-breakout-black.jpg;SONIC;SON-TS-BRG-BK-MER;;
SON-TS-BRG-BK-XL;0756395901148;22.223;0;SONIC - TSHIRT- Bearing Breakout - BLACK Black XL;https://www.universkate.com/1348-large_default/sonic-tshirt-bearing-breakout-black.jpg;SONIC;SON-TS-BRG-BK-MER;;
SPA-ALU;4891844773122;0.667;80;SEBA ALUMINIUM SPACER x1 White;https://www.universkate.com/1750-large_default/seba-aluminium-spacer-x1.jpg;SEBA;SPA-ALU;;1.2006
SWL-E380-BK-BK;3701118809819;3.75;0;SEBA E3 BLACK WHEEL 80/82A BLACK HUB Black 80mm;https://www.universkate.com/-large_default/seba-e3-black-wheel-8082a-black-hub.jpg;SEBA;SWL-E380-BK-BK-MER;;6.75
LUWB-LV-GL-180;3701118811331;1.556;0;LUMINOUS - WRIST BAND 180mm Lavender Glow;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.8008
LUWB-LV-GL-202;3701118811324;1.556;0;LUMINOUS - WRIST BAND 202mm Lavender Glow;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.8008
LUWB-LP-GL-180;3701118811348;1.556;0;LUMINOUS - WRIST BAND 180mm Light Pink Glow;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.8008
LUWB-LP-GL-202;3701118811355;1.556;0;LUMINOUS - WRIST BAND 202mm Light Pink Glow;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.8008
SBG-BPXS-BK;4891844042129;12.5025;0;SEBA XS BACKPACK Black;https://www.universkate.com/1343-large_default/seba-xs-backpack.jpg;SEBA;SBG-BPXS;OUTLET;
SBG-BPXS-GRY;4891844042808;12.5025;0;SEBA XS BACKPACK Grey;https://www.universkate.com/1344-large_default/seba-xs-backpack.jpg;SEBA;SBG-BPXS;OUTLET;
PRO-LP-PK3-S;4891844840046;13.889;0;SEBA - LIGHT PROTECTIVES - PACK x3 S;https://www.universkate.com/1345-large_default/seba-light-protectives-pack-x3.jpg;SEBA;PRO-LP-PK3;;25.0002
PRO-LP-PK3-M;4891844840039;13.889;0;SEBA - LIGHT PROTECTIVES - PACK x3 M;https://www.universkate.com/1345-large_default/seba-light-protectives-pack-x3.jpg;SEBA;PRO-LP-PK3;;25.0002
PRO-LP-PK3-L;4891844840022;13.889;42;SEBA - LIGHT PROTECTIVES - PACK x3 L;https://www.universkate.com/1345-large_default/seba-light-protectives-pack-x3.jpg;SEBA;PRO-LP-PK3;;25.0002
LUWB-WH-LB-180;3701118812406;1.112;0;LUMINOUS - WRIST BAND 180mm White Light blue;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.0016
LUWB-LP-BK-180;3701118812383;1.112;0;LUMINOUS - WRIST BAND 180mm Light pink Black;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.0016
LUWB-LB-BK-180;3701118812369;1.112;0;LUMINOUS - WRIST BAND 180mm Light blue Black;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.0016
LUWB-LV-BK-180;3701118812345;1.112;0;LUMINOUS - WRIST BAND 180mm Lavender Black;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.0016
LUWB-WH-LB-202;3701118812413;1.112;0;LUMINOUS - WRIST BAND 202mm White Light blue;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.0016
LUWB-LP-BK-202;3701118812390;1.112;0;LUMINOUS - WRIST BAND 202mm Light pink Black;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.0016
LUWB-LB-BK-202;3701118812376;1.112;0;LUMINOUS - WRIST BAND 202mm Light blue Black;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.0016
LUWB-LV-BK-202;3701118812352;1.112;0;LUMINOUS - WRIST BAND 202mm Lavender Black;https://www.universkate.com/1354-large_default/luminous-wrist-band.jpg;LUMINOUS;LUWB-;;2.0016
SSK-GT80-BK-36;4891844840213;108.33;0;SEBA - GT 80 - BLACK 36 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-37;4891844840220;108.33;1;SEBA - GT 80 - BLACK 37 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-38;4891844840237;108.33;12;SEBA - GT 80 - BLACK 38 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-39;4891844840244;108.33;11;SEBA - GT 80 - BLACK 39 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-40;4891844840251;108.33;15;SEBA - GT 80 - BLACK 40 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-41;4891844840268;108.33;16;SEBA - GT 80 - BLACK 41 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-42;4891844840275;108.33;16;SEBA - GT 80 - BLACK 42 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-43;4891844840282;108.33;16;SEBA - GT 80 - BLACK 43 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-44;4891844840299;108.33;16;SEBA - GT 80 - BLACK 44 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-45;4891844840305;108.33;16;SEBA - GT 80 - BLACK 45 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-46;4891844840312;108.33;16;SEBA - GT 80 - BLACK 46 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-47;4891844840329;108.33;14;SEBA - GT 80 - BLACK 47 4 Wheels Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
SSK-GT80-BK-48;4891844840336;108.33;6;SEBA - GT 80 - BLACK 4 Wheels 48 Black Flat;https://www.universkate.com/1386-large_default/seba-gt-80-black.jpg;SEBA;SSK-GT80-BK;OUTLET;
22SSK-SHL310-BK-38;4891844839606;222.22;0;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 38 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-39;4891844839613;222.22;0;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 39 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-40;4891844839620;222.22;0;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 40 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-41;4891844839804;222.22;0;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 41 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-42;4891844839811;222.22;8;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 42 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-43;4891844839828;222.22;0;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 43 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-44;4891844839835;222.22;0;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 44 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-45;4891844839842;222.22;3;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 45 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-46;4891844839859;222.22;12;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 46 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-47;4891844839866;222.22;8;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 47 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
22SSK-SHL310-BK-48;4891844839873;222.22;5;SEBA - HIGH LIGHT 310 - BLACK - 2022 3 Wheels 48 Black Flat;https://www.universkate.com/1384-large_default/seba-high-light-310-black-2022.jpg;SEBA;22SSK-SHL310-BK;;399.996
SSK-MAR325-38;4891844819387;305.556;3;SEBA MARATHON 325 3 Wheels 38 Black Flat;https://www.universkate.com/1380-large_default/seba-marathon-325.jpg;SEBA;SSK-MAR325;;550.0008
SSK-MAR325-39;4891844819394;305.556;0;SEBA MARATHON 325 3 Wheels 39 Black Flat;https://www.universkate.com/1380-large_default/seba-marathon-325.jpg;SEBA;SSK-MAR325;;550.0008
SSK-MAR325-40;4891844819400;305.556;0;SEBA MARATHON 325 3 Wheels 40 Black Flat;https://www.universkate.com/1380-large_default/seba-marathon-325.jpg;SEBA;SSK-MAR325;;550.0008
SSK-MAR325-41;4891844819417;305.556;0;SEBA MARATHON 325 3 Wheels 41 Black Flat;https://www.universkate.com/1380-large_default/seba-marathon-325.jpg;SEBA;SSK-MAR325;;550.0008
SSK-MAR325-42;4891844819424;305.556;0;SEBA MARATHON 325 3 Wheels 42 Black Flat;https://www.universkate.com/1380-large_default/seba-marathon-325.jpg;SEBA;SSK-MAR325;;550.0008
SSK-MAR325-43;4891844081432;305.556;0;SEBA MARATHON 325 3 Wheels 43 Black Flat;https://www.universkate.com/1380-large_default/seba-marathon-325.jpg;SEBA;SSK-MAR325;;550.0008
SSK-MAR325-44;4891844081449;305.556;0;SEBA MARATHON 325 3 Wheels 44 Black Flat;https://www.universkate.com/1380-large_default/seba-marathon-325.jpg;SEBA;SSK-MAR325;;550.0008
SSK-MAR325-45;4891844819455;305.556;3;SEBA MARATHON 325 3 Wheels 45 Black Flat;https://www.universkate.com/1380-large_default/seba-marathon-325.jpg;SEBA;SSK-MAR325;;550.0008
SSK-GT310-36;4891844840077;140.0028;1;SEBA - GT 310 - BLACK 3 Wheels 36 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-37;4891844840084;140.0028;1;SEBA - GT 310 - BLACK 3 Wheels 37 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-38;4891844840091;140.0028;4;SEBA - GT 310 - BLACK 3 Wheels 38 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-39;4891844840107;140.0028;0;SEBA - GT 310 - BLACK 3 Wheels 39 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-40;4891844840114;140.0028;7;SEBA - GT 310 - BLACK 3 Wheels 40 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-41;4891844840121;140.0028;12;SEBA - GT 310 - BLACK 3 Wheels 41 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-42;4891844840138;140.0028;10;SEBA - GT 310 - BLACK 3 Wheels 42 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-43;4891844840145;140.0028;14;SEBA - GT 310 - BLACK 3 Wheels 43 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-44;4891844840152;140.0028;13;SEBA - GT 310 - BLACK 3 Wheels 44 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-45;4891844840169;140.0028;11;SEBA - GT 310 - BLACK 3 Wheels 45 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-46;4891844840176;140.0028;9;SEBA - GT 310 - BLACK 3 Wheels 46 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-47;4891844840183;140.0028;8;SEBA - GT 310 - BLACK 3 Wheels 47 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
SSK-GT310-48;4891844840190;140.0028;7;SEBA - GT 310 - BLACK 3 Wheels 48 Black Flat;https://www.universkate.com/1387-large_default/seba-gt-310-black.jpg;SEBA;SSK-GT310-BK;OUTLET;300.006
22SSK-SHL310-WH-37;4891844839903;222.22;0;SEBA - HIGH LIGHT 310 - WHITE 3 Wheels 37 White Flat;https://www.universkate.com/1388-large_default/seba-high-light-310-white.jpg;SEBA;22SSK-SHL310-WH;;399.996
22SSK-SHL310-WH-38;4891844839910;222.22;0;SEBA - HIGH LIGHT 310 - WHITE 3 Wheels 38 White Flat;https://www.universkate.com/1388-large_default/seba-high-light-310-white.jpg;SEBA;22SSK-SHL310-WH;;399.996
