EAN;SKU;Vendor Item No.;Art. Codigo;Art. Nombre;Color Codigo;Color Nombre;Color Base;Talla;Talla EUR;Año;Marca;Familia;Linea;Tipo;Estacion;Uds x pack;Cantidad Minima;En Multiplos de;No servir antes de;Foto;Foto2;Foto3;Foto4;Foto5;Foto6;Foto7;Foto8;Foto9;Foto10;Foto11;Foto12;Descripcion larga;Cod. Arancelario;FEDAS;Cod. Pais;PVPR;linea_web;gama;capacidad;tipo_cierre;composicion;dimensiones;botin;ruedas_patines;rodamiento;guia;freno;chasis;actividad;familia_web;tecnologia;genero
8050459336023;09300800 100;09300800 100;09300800;GANCHO SPITFIRE…16 (5 PARES);100;NEGRO/ROJO;NEGRO;UNICA;;26;ROLLERBLADE;TALLER;GANCHOS Y CIERRES;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/09300800 100.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/09300800 100.UNICA.2.jpg;;;;;;;;;;;La hebilla Spitfire 16 incluye un par de hebillas de puño superior de repuesto y accesorios de montaje para los patines Rollerblade Microblade Alu 3WD.;9506 70 90;;VN;39,99;Ganchos y Cierres;;;;;;;;;;;;Patinaje;Taller;;Unisex
8050459444247;06228500 000;06228500 000;06228500;RODAMIENTOS ILQ-9 PRO (16PCS);000;NEUTRAL;NATURAL;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;RODAMIENTOS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06228500 000.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06228500 000.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06228500 000.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06228500 000.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06228500 000.UNICA.5.jpg;;;;;;;;Los rodamientos Twincam ILQ-9 Pro están diseñados para un rendimiento óptimo utilizando un diseño exclusivo de rodamientos de 6 bolas. Las cargas de mayor peso y menos vacío en el rodamiento crean un giro más suave con el sistema SCRS (S-Channel Rubber Shield), El gel TK racing (Hecho en EE. UU.) Lubrica los rodamientos. Se incluyen 16 rodamientos y 8 espaciadores, con una caja de almacenamiento.;9506 70 90;;CN;69,99;Rodamientos;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050459444254;06228600 000;06228600 000;06228600;RODAMIENTOS ILQ-7 PLUS (16PCS);000;NEUTRAL;NATURAL;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;RODAMIENTOS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06228600 000.UNICA.1.jpg;;;;;;;;;;;;Los rodamientos Twincam ILQ-7 Plus están diseñados para un alto rendimiento utilizando un diseño de rodamiento de 7 bolas. Los retenedores de nylon y los protectores de metal protegen los rodamientos de la suciedad, mientras que la grasa Kyodo (fabricada en Japón) proporciona un lubricante superior. 16 rodamientos incluidos.;9506 70 90;;CN;39,99;Rodamientos;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050459443387;06635200 100;06635200 100;06635200;RUEDAS HYDROGEN 125/85A (6PCS);100;NEGRO;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;RUEDAS;BIGGIES;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06635200 100.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06635200 100.UNICA.2.jpg;;;;;;;;;;;Las ruedas Hydrogen 125mm están diseñadas para un rendimiento atlético supremo. Hecho en los EE. UU. Con una fórmula exclusiva Premium, el núcleo interno recogido admite un exterior de uretano, lo que mejora la velocidad, el agarre mecánico y el desgaste. 6 ruedas por juego.;9506 70 90;;US;129,99;Ruedas;Biggies;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050459450828;06635400 100;06635400 100;06635400;RUEDAS HYDROGEN 110/85A (8PCS);100;NEGRO;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;RUEDAS;BIGGIES;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06635400 100.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06635400 100.UNICA.2.jpg;;;;;;;;;;;Las ruedas Hydrogen de 110 mm están diseñadas para un rendimiento atlético supremo. Hecho en los EE. UU. Con una fórmula exclusiva Premium, el núcleo interno recogido admite un exterior de uretano, lo que mejora la velocidad, el agarre mecánico y el desgaste. 8 ruedas por juego.;9506 70 90;;US;119,99;Ruedas;Biggies;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050459450835;06635500 100;06635500 100;06635500;RUEDAS HYDROGEN 100/85A (8PCS);100;NEGRO;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;RUEDAS;BIGGIES;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06635500 100.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06635500 100.UNICA.2.jpg;;;;;;;;;;;Las ruedas Hydrogen de 100 mm están diseñadas para el máximo rendimiento deportivo. Hecho en los EE. UU. Con una fórmula exclusiva Premium, el núcleo interno recogido admite un exterior de uretano, lo que mejora la velocidad, el agarre mecánico y el desgaste. 8 ruedas por juego.;9506 70 90;;US;109,99;Ruedas;Biggies;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050459450842;06635600 100;06635600 100;06635600;RUEDAS HYDROGEN 90/85A (8PCS);100;NEGRO;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;RUEDAS;BIGGIES;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06635600 100.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06635600 100.UNICA.2.jpg;;;;;;;;;;;Las ruedas Hydrogen 90mm están diseñadas para un rendimiento atlético supremo. Hecho en los EE. UU. Con una fórmula exclusiva Premium, el núcleo interno recogido admite un exterior de uretano, lo que mejora la velocidad, el agarre mecánico y el desgaste. 8 ruedas por juego.;9506 70 90;;US;99,99;Ruedas;Biggies;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050459450859;06635700 100;06635700 100;06635700;RUEDAS HYDROGEN 84/85A (8PCS);100;NEGRO;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;RUEDAS;BIGGIES;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06635700 100.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06635700 100.UNICA.2.jpg;;;;;;;;;;;Las ruedas Hydrogen 84mm están diseñadas para el máximo rendimiento deportivo. Hecho en los EE. UU. Con una fórmula exclusiva Premium, el núcleo interno recogido admite un exterior de uretano, lo que mejora la velocidad, el agarre mecánico y el desgaste. 8 ruedas por juego.;9506 70 90;;US;94,99;Ruedas;Biggies;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050459450866;06635800 100;06635800 100;06635800;RUEDAS HYDROGEN 80/85A (8PCS);100;NEGRO;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;RUEDAS;URBAN;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06635800 100.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06635800 100.UNICA.2.jpg;;;;;;;;;;;Las ruedas de 80 mm de hidrógeno están diseñadas para el máximo rendimiento deportivo. Hecho en los EE. UU. Con una fórmula exclusiva Premium, el núcleo interno recogido admite un exterior de uretano, lo que mejora la velocidad, el agarre mecánico y el desgaste. 8 ruedas por juego.;9506 70 90;;US;89,99;Ruedas;Urban;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050459460957;067H0200 100 L;067H0200 100;067H0200;CASCO STRIDE HELMET;100;NEGRO;NEGRO;L;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 100.UNICA.1.jpg;;;;;;;;;;;;El casco Stride incluye características avanzadas para patinadores recreativos y de fitness, incluido un sistema de ajuste ajustable. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): M (52-59), L (58-61);6506 10 10;;CN;44,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459457599;067H0200 100 M;067H0200 100;067H0200;CASCO STRIDE HELMET;100;NEGRO;NEGRO;M;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 100.UNICA.1.jpg;;;;;;;;;;;;El casco Stride incluye características avanzadas para patinadores recreativos y de fitness, incluido un sistema de ajuste ajustable. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): M (52-59), L (58-61);6506 10 10;;CN;44,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459457605;067H0200 100 XL;067H0200 100;067H0200;CASCO STRIDE HELMET;100;NEGRO;NEGRO;XL;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 100.UNICA.1.jpg;;;;;;;;;;;;El casco Stride incluye características avanzadas para patinadores recreativos y de fitness, incluido un sistema de ajuste ajustable. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): M (52-59), L (58-61);6506 10 10;;CN;44,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459460964;067H0200 101 L;067H0200 101;067H0200;CASCO STRIDE HELMET;101;BLANCO;BLANCO;L;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.5.jpg;;;;;;;;El casco Stride incluye características avanzadas para patinadores recreativos y de fitness, incluido un sistema de ajuste ajustable. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): M (52-59), L (58-61);6506 10 10;;CN;44,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459457612;067H0200 101 M;067H0200 101;067H0200;CASCO STRIDE HELMET;101;BLANCO;BLANCO;M;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.5.jpg;;;;;;;;El casco Stride incluye características avanzadas para patinadores recreativos y de fitness, incluido un sistema de ajuste ajustable. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): M (52-59), L (58-61);6506 10 10;;CN;44,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459457629;067H0200 101 XL;067H0200 101;067H0200;CASCO STRIDE HELMET;101;BLANCO;BLANCO;XL;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0200 101.UNICA.5.jpg;;;;;;;;El casco Stride incluye características avanzadas para patinadores recreativos y de fitness, incluido un sistema de ajuste ajustable. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): M (52-59), L (58-61);6506 10 10;;CN;44,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459461022;067H0300 800 L;067H0300 800;067H0300;CASCO DOWNTOWN HELMET;800;NEGRO/AMARILLO;NEGRO;L;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.6.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.7.jpg;;;;;;El Casco Downtown está diseñado para patinadores urbanos y callejeros. Una carcasa de ABS ventilada con forro acolchado de EPS brinda comodidad y protección, mientras que el anillo ajustable y el sistema de cierre en Y crean un ajuste seguro. Se incluye relleno opcional adicional para el tamaño personalizado. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): S (48-54), M (54-58), L (58-61);6506 10 10;;CN;39,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459457636;067H0300 800 M;067H0300 800;067H0300;CASCO DOWNTOWN HELMET;800;NEGRO/AMARILLO;NEGRO;M;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.6.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.7.jpg;;;;;;El Casco Downtown está diseñado para patinadores urbanos y callejeros. Una carcasa de ABS ventilada con forro acolchado de EPS brinda comodidad y protección, mientras que el anillo ajustable y el sistema de cierre en Y crean un ajuste seguro. Se incluye relleno opcional adicional para el tamaño personalizado. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): S (48-54), M (54-58), L (58-61);6506 10 10;;CN;39,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459461015;067H0300 800 S;067H0300 800;067H0300;CASCO DOWNTOWN HELMET;800;NEGRO/AMARILLO;NEGRO;S;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.6.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.7.jpg;;;;;;El Casco Downtown está diseñado para patinadores urbanos y callejeros. Una carcasa de ABS ventilada con forro acolchado de EPS brinda comodidad y protección, mientras que el anillo ajustable y el sistema de cierre en Y crean un ajuste seguro. Se incluye relleno opcional adicional para el tamaño personalizado. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): S (48-54), M (54-58), L (58-61);6506 10 10;;CN;39,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459457643;067H0300 800 XL;067H0300 800;067H0300;CASCO DOWNTOWN HELMET;800;NEGRO/AMARILLO;NEGRO;XL;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.6.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 800.UNICA.7.jpg;;;;;;El Casco Downtown está diseñado para patinadores urbanos y callejeros. Una carcasa de ABS ventilada con forro acolchado de EPS brinda comodidad y protección, mientras que el anillo ajustable y el sistema de cierre en Y crean un ajuste seguro. Se incluye relleno opcional adicional para el tamaño personalizado. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): S (48-54), M (54-58), L (58-61);6506 10 10;;CN;39,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459461046;067H0300 849 L;067H0300 849;067H0300;CASCO DOWNTOWN HELMET;849;BLANCO/NEGRO;BLANCO;L;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.4.jpg;;;;;;;;;El Casco Downtown está diseñado para patinadores urbanos y callejeros. Una carcasa de ABS ventilada con forro acolchado de EPS brinda comodidad y protección, mientras que el anillo ajustable y el sistema de cierre en Y crean un ajuste seguro. Se incluye relleno opcional adicional para el tamaño personalizado. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): S (48-54), M (54-58), L (58-61);6506 10 10;;CN;39,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459457650;067H0300 849 M;067H0300 849;067H0300;CASCO DOWNTOWN HELMET;849;BLANCO/NEGRO;BLANCO;M;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.4.jpg;;;;;;;;;El Casco Downtown está diseñado para patinadores urbanos y callejeros. Una carcasa de ABS ventilada con forro acolchado de EPS brinda comodidad y protección, mientras que el anillo ajustable y el sistema de cierre en Y crean un ajuste seguro. Se incluye relleno opcional adicional para el tamaño personalizado. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): S (48-54), M (54-58), L (58-61);6506 10 10;;CN;39,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459461039;067H0300 849 S;067H0300 849;067H0300;CASCO DOWNTOWN HELMET;849;BLANCO/NEGRO;BLANCO;S;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.4.jpg;;;;;;;;;El Casco Downtown está diseñado para patinadores urbanos y callejeros. Una carcasa de ABS ventilada con forro acolchado de EPS brinda comodidad y protección, mientras que el anillo ajustable y el sistema de cierre en Y crean un ajuste seguro. Se incluye relleno opcional adicional para el tamaño personalizado. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): S (48-54), M (54-58), L (58-61);6506 10 10;;CN;39,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459457667;067H0300 849 XL;067H0300 849;067H0300;CASCO DOWNTOWN HELMET;849;BLANCO/NEGRO;BLANCO;XL;;25;ROLLERBLADE;CASCOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/067H0300 849.UNICA.4.jpg;;;;;;;;;El Casco Downtown está diseñado para patinadores urbanos y callejeros. Una carcasa de ABS ventilada con forro acolchado de EPS brinda comodidad y protección, mientras que el anillo ajustable y el sistema de cierre en Y crean un ajuste seguro. Se incluye relleno opcional adicional para el tamaño personalizado. ¿Etiquetado reflectante?, Certificado CE. Tamaños (cm): S (48-54), M (54-58), L (58-61);6506 10 10;;CN;39,99;;;;;;;;;;;;;Patinaje;Cascos;;Unisex
8050459444643;067P0200 100 L;067P0200 100;067P0200;PROTECCIONES X-GEAR WRISTGUARD;100;NEGRO;NEGRO;L;;22;ROLLERBLADE;PROTECCIONES;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067P0200 100.UNICA.1.jpg;;;;;;;;;;;;Las muñequeras X-Gear brindan protección de alto impacto. El diseño anatómico, los materiales antiabrasión y la malla transpirable con insertos amortiguadores ayudan a evitar que la muñeca se extienda demasiado. Tapas protectoras con forma específica izquierda / derecha.;9506 99 90;;CN;19,99;;;;;;;;;;;;;Patinaje;Protecciones;;Unisex
